AUDCAD,AUDNZD,CADCHF,CADHKD,CHFJPY,CHFSGD,EURAUD,EURCAD,EURCHF,EURPLN,EURSEK,EURTRY,HKDJPY,ZARJPY,USDZAR,USDTRY,USDTHB,USDNOK,USDMXN,USDHUF,AUDUSD,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF,USDJPY
0.99015,1.03678,0.7598,5.92419,114.05,1.4252,1.41471,1.40092,1.06456,4.33138,9.44051,4.0537,14.57415,8.363,13.49533,3.78777,31.5819,7.76833,18.06929,250.455,0.75626,1.06996,1.25118,0.72849,1.31066,0.99547,113.701
0.99076,1.03728,0.75864,5.91478,114.408,1.42505,1.41758,1.40458,1.06574,4.32683,9.44611,4.06719,14.58344,8.354,13.48633,3.79625,31.5819,7.77127,18.07531,250.405,0.75552,1.07116,1.24157,0.72932,1.30935,0.99493,113.485
0.98774,1.03578,0.76016,5.94698,114.232,1.42345,1.42009,1.40287,1.06657,4.32497,9.44857,4.07294,14.60721,8.37,13.41943,3.78622,31.5259,7.77722,18.0109,250.419,0.75728,1.07554,1.24878,0.72824,1.31144,0.99501,113.846
0.98687,1.03342,0.75975,5.95009,114.065,1.42426,1.42437,1.40588,1.0682,4.32057,9.44816,4.08216,14.63996,8.377,13.44313,3.78457,31.6152,7.77171,18.00038,250.807,0.75698,1.07835,1.25691,0.73102,1.30435,0.99163,113.286
0.98808,1.03681,0.75867,5.95348,114.001,1.42735,1.4231,1.4069,1.06812,4.3212,9.44512,4.07259,14.62353,8.399,13.45677,3.77096,31.6162,7.75522,18.00303,251.719,0.75833,1.07974,1.25777,0.73245,1.30374,0.99057,113.001
0.98825,1.03884,0.75763,5.93588,114.183,1.42621,1.42702,1.41042,1.06872,4.32161,9.43846,4.07112,14.59391,8.46,13.43626,3.77086,31.6115,7.77461,18.00189,251.187,0.75624,1.0793,1.25717,0.73093,1.30293,0.98949,112.797
0.98966,1.04039,0.75708,5.93107,114.246,1.42537,1.42595,1.41137,1.06867,4.32091,9.44474,4.08064,14.5706,8.438,13.385,3.78109,31.5745,7.77354,18.00704,250.885,0.75663,1.07905,1.2571,0.72789,1.30683,0.99018,113.073
0.99204,1.04265,0.7572,5.93269,114.444,1.42562,1.42147,1.41027,1.06798,4.31726,9.4459,4.07775,14.50454,8.376,13.36907,3.7802,31.6009,7.76793,18.03441,250.637,0.75861,1.07845,1.26036,0.72717,1.308,0.99036,113.15
0.98889,1.04214,0.75858,5.93378,114.509,1.42446,1.4225,1.40689,1.06741,4.31558,9.41607,4.058,14.49222,8.406,13.34899,3.77046,31.5409,7.76732,17.97936,250.567,0.75636,1.07604,1.26473,0.72752,1.30772,0.99027,113.342
0.99041,1.04368,0.75873,5.92419,114.183,1.42226,1.42164,1.40813,1.06851,4.30302,9.42057,4.06343,14.46622,8.402,13.36105,3.77801,31.5259,7.77774,17.98948,251.06,0.75627,1.07528,1.26353,0.72569,1.30749,0.99195,113.598
0.98954,1.04173,0.76066,5.94574,114.006,1.42381,1.41923,1.4051,1.06906,4.30494,9.41918,4.05825,14.5294,8.408,13.39333,3.76797,31.5159,7.77578,18.04804,250.245,0.75833,1.07681,1.26568,0.72465,1.30958,0.99367,113.474
0.99289,1.04519,0.76164,5.95902,113.999,1.42352,1.41368,1.40379,1.06931,4.30468,9.42176,4.06986,14.5349,8.405,13.36983,3.77148,31.4655,7.77179,18.03191,250.415,0.76267,1.07829,1.26741,0.72791,1.30492,0.99276,113.234
0.99391,1.0474,0.76163,5.96538,113.607,1.42525,1.41204,1.4036,1.06919,4.3075,9.41968,4.05946,14.50518,8.434,13.39001,3.75858,31.5112,7.75839,18.03594,250.773,0.76425,1.07928,1.26725,0.72966,1.30195,0.99168,113.062
0.99648,1.04964,0.76084,5.97329,113.771,1.42506,1.40954,1.4047,1.06887,4.30397,9.4201,4.03818,14.56482,8.41,13.43928,3.7311,31.5359,7.75995,18.02202,250.807,0.76719,1.08152,1.26944,0.72957,1.30057,0.99067,112.551
0.9988,1.0493,0.76039,5.97036,113.579,1.42189,1.40687,1.40528,1.06867,4.31437,9.41442,4.03699,14.5789,8.414,13.26623,3.72993,31.5472,7.76099,17.99784,250.577,0.76862,1.08144,1.25718,0.73086,1.29886,0.98832,112.453
0.99874,1.0512,0.76076,5.95649,113.758,1.42105,1.40682,1.40516,1.0691,4.31526,9.41224,4.03162,14.53768,8.436,13.23687,3.73411,31.5669,7.77655,18.05113,250.927,0.76675,1.07878,1.25576,0.7324,1.29949,0.9882,112.25
0.99728,1.0504,0.76154,5.95588,113.604,1.42299,1.40486,1.40138,1.068,4.3138,9.41366,4.02242,14.50692,8.413,13.25635,3.73494,31.5449,7.75471,18.07643,250.555,0.7656,1.07578,1.25236,0.72932,1.3026,0.99103,112.749
0.99663,1.04945,0.76176,5.95798,113.453,1.42232,1.40703,1.4024,1.06841,4.31422,9.41235,4.02358,14.50928,8.499,13.26362,3.73553,31.5569,7.75852,18.0682,251.267,0.76533,1.07694,1.25193,0.7285,1.3026,0.99273,112.797
0.99682,1.05167,0.76215,5.95476,113.802,1.42001,1.40584,1.40153,1.06831,4.29803,9.41551,4.025,14.49593,8.5,13.26303,3.74043,31.5642,7.75922,18.06627,251.205,0.76514,1.07577,1.25179,0.72916,1.30224,0.99208,112.566
0.99649,1.05173,0.76369,5.95158,113.601,1.41648,1.405,1.40021,1.06945,4.29227,9.41975,4.02886,14.51123,8.473,13.28333,3.74976,31.6292,7.76106,18.16897,251.185,0.76442,1.07415,1.24835,0.72744,1.30286,0.99306,113.02
0.99867,1.04999,0.76371,5.95818,113.411,1.41895,1.40227,1.4006,1.06977,4.30187,9.44309,3.97943,14.50897,8.462,13.33832,3.69869,31.6392,7.75643,18.1266,251.325,0.76694,1.07559,1.24909,0.72678,1.30357,0.99562,113.118
0.99941,1.0494,0.76265,5.96667,113.49,1.41658,1.40278,1.40197,1.06933,4.29674,9.44273,3.98098,14.45841,8.482,13.37383,3.69077,31.6609,7.75785,18.36372,252.099,0.76866,1.07836,1.25122,0.7303,1.30221,0.99458,112.808
0.99965,1.04948,0.76144,5.95171,113.338,1.41845,1.40255,1.40463,1.07004,4.30281,9.45551,3.98328,14.44419,8.47,13.26902,3.69103,31.6669,7.73639,18.44524,252.697,0.76827,1.07818,1.24765,0.73236,1.30012,0.9916,112.548
0.99808,1.04712,0.7619,5.95549,113.306,1.41853,1.40632,1.40381,1.06974,4.30142,9.45239,3.98886,14.4009,8.406,13.33696,3.69968,31.6919,7.78458,18.44851,252.597,0.76641,1.07797,1.249,0.73109,1.30228,0.99208,112.551
0.99768,1.04752,0.76225,5.95755,113.414,1.41665,1.40588,1.40278,1.06942,4.28601,9.44714,3.97986,14.41696,8.375,13.33042,3.69302,31.7059,7.78885,18.45061,252.819,0.76632,1.07746,1.24894,0.73192,1.30233,0.99235,112.45
0.99722,1.04816,0.76467,5.96138,113.106,1.41636,1.40197,1.39823,1.06928,4.27791,9.4469,3.96627,14.41314,8.38,13.44252,3.68981,31.7119,7.79649,18.44776,253.177,0.76644,1.07465,1.24744,0.73147,1.30195,0.9925,112.575
0.9997,1.04797,0.76101,5.93188,112.695,1.42066,1.40123,1.40092,1.06626,4.2983,9.45346,3.9525,14.48699,8.382,13.43857,3.68862,31.7069,7.79699,18.54465,253.145,0.76448,1.07131,1.24466,0.73114,1.30118,0.99501,112.555
1.00295,1.04631,0.75686,5.91549,112.886,1.42075,1.40349,1.40779,1.06562,4.29402,9.4678,3.95732,14.48091,8.38,13.42183,3.68541,31.7412,7.81038,18.59103,254.229,0.76478,1.07348,1.24702,0.72936,1.30771,0.99527,112.173
1.0019,1.04589,0.757,5.92898,112.706,1.42385,1.40316,1.40632,1.06507,4.29313,9.49499,3.951,14.42609,8.356,13.43484,3.67499,31.7449,7.81991,18.51757,254.427,0.76598,1.07494,1.24651,0.73085,1.31144,0.99265,112.068
1.00065,1.04469,0.75774,5.92449,112.712,1.42234,1.40366,1.40474,1.0646,4.29043,9.48382,3.96689,14.48491,8.356,13.44227,3.69595,31.7249,7.82634,18.53264,255.727,0.76437,1.07303,1.24789,0.73212,1.30833,0.9908,111.734
1.00634,1.04294,0.75825,5.919,112.509,1.41866,1.39482,1.40384,1.06457,4.29341,9.48195,3.96252,14.46157,8.333,13.45035,3.6981,31.6679,7.81265,18.54784,255.721,0.76796,1.07127,1.24666,0.73157,1.30918,0.99212,111.838
1.00434,1.04346,0.75791,5.87829,112.345,1.42027,1.40045,1.40669,1.06627,4.29755,9.47849,3.96009,14.47598,8.334,13.46627,3.71427,31.6559,7.83613,18.67389,255.668,0.76109,1.06597,1.23662,0.73624,1.31047,0.99374,111.815
1.00338,1.04392,0.75806,5.89068,112.52,1.42055,1.40099,1.40589,1.06586,4.30347,9.47261,3.98101,14.4779,8.327,13.47252,3.72798,31.6459,7.8347,18.73692,255.592,0.76195,1.06758,1.23677,0.72934,1.31964,1.00026,112.388
1.00579,1.04375,0.75643,5.88748,112.274,1.42065,1.40051,1.40881,1.06581,4.30579,9.47715,4.00117,14.43444,8.344,13.37277,3.74117,31.6359,7.8607,18.88354,256.087,0.76335,1.0692,1.24966,0.72978,1.31693,0.99837,112.348
1.00538,1.04442,0.75615,5.88268,112.617,1.42105,1.40045,1.40831,1.06566,4.3068,9.48286,3.99699,14.40391,8.338,13.40158,3.74054,31.6109,7.86497,18.93873,256.209,0.76263,1.0683,1.25075,0.73135,1.31768,0.99682,111.928
1.00563,1.04335,0.75659,5.88608,112.502,1.42063,1.40007,1.4081,1.06554,4.30148,9.47516,3.99782,14.4244,8.31,13.41733,3.74065,31.6345,7.88346,18.94396,255.417,0.7631,1.0685,1.24966,0.7301,1.31826,0.99749,112.381
1.00583,1.04656,0.75715,5.88548,112.528,1.41845,1.39888,1.40714,1.06557,4.31211,9.47907,3.99618,14.46442,8.354,13.43007,3.74197,31.6319,7.88512,18.92988,255.423,0.76316,1.06769,1.25002,0.73137,1.31786,0.99718,112.194
1.0045,1.0456,0.75942,5.89298,112.344,1.42085,1.39481,1.40123,1.06428,4.31225,9.47979,3.98986,14.45797,8.335,13.43591,3.74751,31.7169,7.8906,18.86026,255.607,0.76307,1.06443,1.24987,0.72915,1.31798,0.99801,112.317
1.00481,1.04513,0.75829,5.90049,112.311,1.42329,1.39606,1.40294,1.06396,4.31247,9.44911,3.97682,14.46747,8.356,13.37417,3.72615,31.7452,7.88364,18.88594,255.875,0.7642,1.067,1.25106,0.72976,1.31644,0.99982,112.332
1.00565,1.04422,0.75544,5.89519,112.403,1.42355,1.39954,1.40763,1.0635,4.30817,9.45102,3.95855,14.48814,8.347,13.44105,3.69965,31.7269,7.88051,18.84471,256.375,0.76422,1.06967,1.25361,0.73111,1.31487,0.99714,112.001
1.00473,1.05176,0.75656,5.90268,112.526,1.42245,1.39938,1.40616,1.0641,4.31237,9.45768,3.97775,14.58391,8.349,13.37097,3.71884,31.7275,7.89667,18.81373,257.015,0.76441,1.06983,1.2541,0.73175,1.31599,0.99421,111.763
1.00285,1.0547,0.75676,5.89489,112.67,1.422,1.40194,1.40607,1.06416,4.31278,9.45116,3.97051,14.59405,8.402,13.42412,3.71314,31.7195,7.89538,18.79896,256.939,0.7621,1.06851,1.25068,0.72629,1.31437,0.99453,111.93
1.00324,1.05871,0.75721,5.89705,112.598,1.42086,1.40045,1.40505,1.06402,4.31482,9.45036,3.97337,14.64994,8.413,13.42063,3.71752,31.8159,7.89854,18.84814,257.365,0.76257,1.06806,1.25079,0.72255,1.31595,0.99592,112.225
1.00439,1.0602,0.75838,5.91288,112.791,1.41805,1.39769,1.404,1.06485,4.3133,9.45016,3.97091,14.65478,8.43,13.32999,3.70735,31.8309,7.89542,18.90615,257.287,0.7656,1.0702,1.25629,0.72022,1.31553,0.9962,112.179
1.00417,1.06032,0.76099,5.91569,112.621,1.41685,1.39485,1.40069,1.06601,4.31012,9.46628,3.94478,14.64891,8.459,13.37493,3.69008,31.8462,7.91727,18.9946,257.207,0.76576,1.06818,1.25672,0.72205,1.31192,0.99499,112.239
1.00064,1.06205,0.76342,5.91458,112.983,1.41786,1.39662,1.3977,1.06713,4.31261,9.48236,3.92789,14.64514,8.467,13.36353,3.68289,31.8539,7.93558,19.02164,257.347,0.76299,1.0657,1.25125,0.72216,1.31133,0.99795,112.403
1.00203,1.06065,0.76162,5.90146,113.038,1.41866,1.3973,1.40047,1.0673,4.31262,9.48959,3.92439,14.60918,8.523,13.34641,3.68014,31.8559,7.96277,18.84374,256.369,0.7624,1.06545,1.24942,0.71833,1.31158,1.00133,113.144
1.00287,1.06118,0.76245,5.90613,113.477,1.41755,1.39609,1.40023,1.06772,4.31068,9.48486,3.92559,14.59405,8.493,13.39343,3.68082,31.8079,7.96285,18.84504,258.025,0.76357,1.06609,1.2515,0.71842,1.31446,1.0015,113.249
1.0038,1.06299,0.76265,5.90375,113.445,1.41787,1.39426,1.39973,1.06762,4.30228,9.48963,3.92604,14.67632,8.479,13.36197,3.68489,31.9012,7.96995,18.86129,258.425,0.76398,1.06529,1.24992,0.71944,1.31344,1.00151,113.662
1.00405,1.06335,0.76287,5.90239,113.334,1.41595,1.39282,1.39862,1.06707,4.29458,9.49154,3.91248,14.65493,8.407,13.31376,3.67537,31.9009,7.96397,18.86698,258.297,0.76398,1.06421,1.24979,0.71868,1.31398,1.00216,113.702
1.00138,1.06514,0.76667,5.92458,113.166,1.41546,1.38845,1.39056,1.06629,4.29784,9.48217,3.92551,14.66838,8.496,13.3416,3.69562,31.8902,7.95862,18.80229,258.197,0.76473,1.06193,1.24614,0.71843,1.31427,1.00269,113.65
1.00439,1.06703,0.76703,5.93167,112.973,1.41797,1.38462,1.39089,1.06703,4.29173,9.47969,3.92791,14.67568,8.497,13.33773,3.69259,31.9259,7.96345,18.81855,258.943,0.76793,1.06341,1.24942,0.71791,1.30951,1.00406,113.639
1.00384,1.06515,0.76531,5.92504,112.909,1.41709,1.38547,1.39169,1.06642,4.29329,9.48776,3.92766,14.6611,8.545,13.32537,3.68996,31.9252,7.93957,18.80764,258.688,0.76743,1.06397,1.24835,0.71962,1.30796,1.00341,113.364
1.00514,1.06647,0.76657,5.92178,113.374,1.41716,1.3839,1.39119,1.0666,4.29328,9.48776,3.92643,14.65691,8.531,13.31826,3.6953,32.0099,7.99202,18.77992,258.257,0.76736,1.06207,1.24893,0.71974,1.30798,1.00199,113.169
1.0035,1.06413,0.76674,5.92669,113.274,1.41756,1.38618,1.39113,1.06681,4.30727,9.48322,3.92243,14.65101,8.525,13.24539,3.68907,32.0772,7.9913,18.76443,257.691,0.76667,1.06282,1.25001,0.71944,1.30995,1.00424,113.867
1.00474,1.0662,0.76517,5.92029,113.487,1.41607,1.38716,1.39393,1.06673,4.30879,9.48896,3.92685,14.6073,8.517,13.21441,3.69058,32.0969,7.98939,18.82629,257.94,0.76675,1.06374,1.25102,0.72042,1.30897,1.00374,113.71
1.00259,1.06675,0.76635,5.91919,113.347,1.41565,1.3886,1.39238,1.06718,4.30978,9.47688,3.90916,14.62291,8.529,13.11109,3.67879,32.0309,7.97904,18.69728,257.935,0.76496,1.06236,1.2513,0.71909,1.31046,1.00283,113.817
0.99936,1.06587,0.76914,5.93237,113.08,1.41505,1.38645,1.3857,1.06591,4.30599,9.4802,3.89011,14.61496,8.553,13.13952,3.67038,32.1225,8.00738,18.70331,258.613,0.76416,1.05957,1.25033,0.71703,1.31069,1.00453,113.869
0.99839,1.06459,0.76902,5.93549,113.084,1.41355,1.38683,1.3851,1.06585,4.30928,9.47365,3.88719,14.74276,8.583,13.09487,3.66718,32.1119,7.97794,18.61374,259.317,0.76388,1.05979,1.25239,0.71686,1.30783,1.00596,113.766
1.00218,1.06799,0.76904,5.93339,113.034,1.41215,1.38226,1.38546,1.06562,4.31027,9.47286,3.88793,14.72243,8.646,13.09127,3.66817,32.1819,7.97295,18.64111,259.207,0.76651,1.05956,1.25202,0.71735,1.307,1.0054,113.729
1.00129,1.06714,0.76919,5.94631,112.918,1.41134,1.38368,1.38557,1.0659,4.30367,9.47015,3.88713,14.73446,8.701,13.07973,3.66006,32.0769,7.95332,18.62523,259.523,0.76742,1.06193,1.25445,0.71762,1.3076,1.00568,113.689
1.00224,1.06924,0.76974,5.94671,112.962,1.4103,1.38199,1.38527,1.06637,4.30257,9.47106,3.87501,14.7452,8.697,12.99667,3.64882,32.0642,7.9644,18.65526,259.567,0.76818,1.06176,1.24718,0.7191,1.30478,1.00371,113.35
1.00134,1.06964,0.77009,5.94969,112.922,1.40987,1.38172,1.38379,1.06571,4.30317,9.46734,3.87356,14.74848,8.728,13.14247,3.64884,31.9959,7.96581,18.67491,259.735,0.76804,1.0613,1.24634,0.71836,1.30471,1.00438,113.469
0.99953,1.06854,0.77054,5.93208,113.495,1.41156,1.38234,1.38184,1.06489,4.30196,9.46229,3.87117,14.79754,8.742,12.97093,3.66325,31.9609,7.98569,18.7754,261.227,0.7642,1.0565,1.247,0.71796,1.30385,1.00413,113.396
1.00197,1.06884,0.76899,5.93269,113.54,1.41165,1.37993,1.38296,1.06452,4.30187,9.45199,3.85999,14.71791,8.805,12.90296,3.64773,31.9462,7.99694,18.70936,261.185,0.76625,1.05774,1.24664,0.71515,1.30796,1.00791,114.404
1.00309,1.06974,0.76942,5.93039,113.566,1.41199,1.37888,1.38323,1.06441,4.30188,9.44855,3.86189,14.7129,8.736,12.93027,3.65158,31.9162,8.00979,18.71451,261.135,0.76678,1.05735,1.24559,0.7168,1.30754,1.00596,114.254
1.00235,1.06884,0.76971,5.93588,113.706,1.41115,1.37931,1.38269,1.06442,4.30141,9.4479,3.86459,14.66147,8.803,12.92112,3.65222,31.9222,8.01032,18.71051,261.685,0.76689,1.05789,1.2468,0.71667,1.30824,1.00665,114.333
1.00455,1.06962,0.77115,5.93629,113.526,1.41126,1.37358,1.38002,1.06437,4.30066,9.4509,3.85149,14.66673,8.814,13.00192,3.64785,31.8572,8.00962,18.83527,261.727,0.7684,1.05557,1.24197,0.71743,1.30709,1.00616,114.417
1.00204,1.06803,0.77068,5.92091,113.683,1.41075,1.3778,1.38077,1.06423,4.31077,9.46378,3.89456,14.64158,8.793,12.96185,3.69637,31.8269,8.02074,18.75694,261.457,0.76447,1.05341,1.23941,0.71829,1.30738,1.00827,114.478
1.00706,1.06835,0.76947,5.92925,113.409,1.41059,1.37514,1.385,1.06586,4.30437,9.46037,3.88221,14.66291,8.805,13.02423,3.66716,31.8819,8.04521,18.84174,261.579,0.76958,1.05837,1.24493,0.71572,1.31078,1.01026,114.858
1.00834,1.06713,0.76811,5.93139,113.516,1.41295,1.37455,1.38623,1.06575,4.31687,9.45056,3.87623,14.60873,8.736,13.00511,3.65611,31.8819,8.05953,18.94554,261.527,0.77097,1.05999,1.24589,0.72034,1.30864,1.00704,114.218
1.00854,1.06732,0.76812,5.94145,113.401,1.41365,1.37531,1.3872,1.06573,4.31557,9.45406,3.8918,14.5922,8.776,13.00837,3.65981,31.8109,8.08254,18.95101,262.785,0.77219,1.06211,1.24641,0.72221,1.30782,1.00545,114.162
1.00743,1.06733,0.76839,5.94348,113.447,1.41655,1.37619,1.38655,1.06557,4.31557,9.45356,3.89037,14.62143,8.699,12.98756,3.65881,31.8369,8.08632,18.94166,263.185,0.77167,1.06208,1.24699,0.72342,1.30614,1.0034,113.798
1.00349,1.06461,0.76764,5.95,113.483,1.41838,1.38252,1.38746,1.06521,4.31976,9.45397,3.9194,14.611,8.663,13.12043,3.67999,31.7979,8.0882,18.9299,262.787,0.7695,1.06396,1.25126,0.72298,1.30557,1.00327,113.832
1.00386,1.06739,0.76706,5.9478,113.689,1.41826,1.38232,1.38784,1.06465,4.31767,9.46513,3.9055,14.54956,8.709,13.08962,3.66762,31.8309,8.07326,18.95617,262.325,0.76941,1.06369,1.24883,0.72273,1.30411,1.00115,113.624
1.00476,1.06486,0.7659,5.94408,113.381,1.42025,1.38368,1.39043,1.06503,4.31877,9.46656,3.90357,14.53052,8.724,13.09527,3.66032,31.8412,8.07292,19.02988,262.101,0.76981,1.06527,1.24715,0.72072,1.30487,1.0009,113.802
1.00534,1.06615,0.76241,5.93609,113.54,1.42043,1.38737,1.39507,1.0641,4.31197,9.44926,3.9102,14.53821,8.602,13.04429,3.65973,31.8485,8.06964,19.08411,261.987,0.76943,1.06733,1.24887,0.72287,1.30529,0.99974,113.359
1.00674,1.06796,0.76331,5.93902,113.758,1.42052,1.3846,1.39405,1.06423,4.31167,9.45416,3.91502,14.54578,8.612,13.07227,3.66864,31.8569,8.11703,19.03941,261.825,0.77064,1.06713,1.25049,0.72065,1.30702,0.99697,113.235
1.00697,1.06979,0.76351,5.9387,113.647,1.41726,1.38429,1.39407,1.06447,4.32981,9.45065,3.91378,14.55674,8.612,13.07254,3.66752,31.9539,8.11785,19.03304,261.725,0.77081,1.06713,1.25009,0.72154,1.30639,0.99727,113.462
1.0029,1.06614,0.7635,5.92838,112.965,1.41855,1.38915,1.3933,1.06392,4.33166,9.45212,3.91508,14.57225,8.592,13.13283,3.67887,31.9379,8.10942,18.98031,261.837,0.7661,1.06435,1.24167,0.72043,1.30639,0.99752,113.38
1.00409,1.06576,0.76251,5.92708,112.943,1.41546,1.38941,1.39512,1.0639,4.32775,9.47516,3.91191,14.57496,8.636,13.11443,3.67125,32.0469,8.09966,19.05283,261.745,0.76682,1.06554,1.24318,0.71851,1.30908,0.99957,112.927
1.00441,1.06614,0.76448,5.91948,112.568,1.41337,1.38528,1.39156,1.06394,4.33112,9.4509,3.8666,14.5769,8.644,13.05303,3.64282,32.0973,8.06877,19.07916,262.779,0.76614,1.06143,1.24427,0.71945,1.30934,0.99845,112.78
1.00276,1.0671,0.76494,5.92466,112.491,1.4134,1.38449,1.38923,1.06406,4.32617,9.46082,3.84916,14.57769,8.611,13.03447,3.62736,32.1479,8.05441,19.05754,262.269,0.76644,1.06114,1.24069,0.71853,1.31106,1.00234,112.841
1.00404,1.06869,0.7659,5.92358,112.579,1.41279,1.38411,1.38983,1.06457,4.3265,9.45676,3.85093,14.57085,8.622,13.08157,3.62824,32.1089,8.04256,19.05591,262.098,0.76641,1.06096,1.24159,0.71803,1.30925,1.00236,112.793
1.00529,1.06982,0.7661,5.92702,112.737,1.41385,1.38229,1.38968,1.06474,4.32167,9.45706,3.84585,14.62167,8.663,13.06647,3.62235,32.0869,8.04382,19.06254,262.049,0.7678,1.06142,1.24217,0.7171,1.31006,1.00343,112.98
1.00489,1.06839,0.76612,5.92718,112.757,1.41415,1.38391,1.39079,1.0656,4.32381,9.45246,3.8589,14.63335,8.66,13.14602,3.63177,32.0862,8.0474,19.17041,261.977,0.76747,1.06224,1.24622,0.71758,1.30931,1.00313,113.1
1.00619,1.06772,0.76461,5.91868,112.823,1.41365,1.38382,1.3925,1.06492,4.31578,9.47358,3.85284,14.65536,8.67,13.15202,3.62671,32.1222,8.04574,19.14268,262.197,0.7674,1.06207,1.24701,0.71827,1.30931,1.00316,113.124
1.00626,1.06981,0.76593,5.92424,112.767,1.41345,1.38079,1.38951,1.06447,4.31398,9.4774,3.84411,14.64807,8.687,13.0942,3.62233,32.0269,8.06428,19.16049,263.077,0.76832,1.06096,1.24558,0.71868,1.31116,1.00264,113.131
1.00743,1.06884,0.76484,5.91979,112.758,1.41305,1.3801,1.3905,1.0644,4.31627,9.4818,3.84349,14.62914,8.649,13.12177,3.62211,32.0052,8.05952,19.22438,263.659,0.76875,1.06108,1.24597,0.71808,1.30971,1.00327,113.145
1.00773,1.07138,0.7654,5.90829,112.866,1.41285,1.37939,1.39024,1.06422,4.31677,9.48136,3.84437,14.6459,8.641,13.10853,3.63128,31.9959,8.04331,19.23886,263.577,0.76726,1.05846,1.24568,0.71868,1.31035,1.00266,113.08
1.00729,1.07162,0.76531,5.90773,112.959,1.40946,1.38022,1.3904,1.06421,4.31598,9.4809,3.84284,14.61927,8.666,13.10393,3.62954,32.0069,8.04642,19.22892,263.785,0.76684,1.05849,1.24467,0.71612,1.31348,1.00539,113.487
1.00728,1.0729,0.76669,5.89718,112.722,1.40827,1.37726,1.38741,1.06381,4.30557,9.4836,3.81715,14.61797,8.637,13.09124,3.61963,32.0859,8.05216,19.23955,263.565,0.76543,1.05426,1.24295,0.71553,1.31359,1.00538,113.576
1.00663,1.0729,0.76806,5.90247,112.57,1.40785,1.37618,1.38544,1.06418,4.30077,9.4754,3.8248,14.57891,8.648,13.17373,3.62882,32.0809,8.04176,19.32659,264.075,0.7656,1.0537,1.24167,0.71342,1.31603,1.00906,113.749
1.00949,1.07129,0.76689,5.8992,112.534,1.40611,1.37373,1.38692,1.06375,4.29478,9.47273,3.82113,14.55796,8.653,13.05414,3.62303,32.0679,8.07986,19.40919,264.522,0.76745,1.05438,1.24606,0.71349,1.31484,1.00995,113.695
1.00844,1.07145,0.76786,5.90508,112.566,1.40686,1.37261,1.38448,1.06395,4.29499,9.46183,3.8127,14.62316,8.639,12.97573,3.61801,32.0859,8.06552,19.45856,265.357,0.76745,1.05366,1.2473,0.7163,1.31541,1.00884,113.538
1.00918,1.07295,0.76859,5.91519,112.508,1.40565,1.37121,1.38395,1.06388,4.29537,9.45716,3.82462,14.59937,8.574,13.01513,3.62402,32.0729,8.04337,19.43544,265.139,0.76926,1.05494,1.25006,0.71593,1.314,1.00968,113.671
1.00919,1.07373,0.76887,5.91308,112.421,1.40045,1.37114,1.38388,1.06409,4.29618,9.45586,3.81832,14.58393,8.69,12.97722,3.62,32.1582,8.06908,19.48226,265.445,0.76898,1.05445,1.25029,0.71685,1.31192,1.00842,113.464
1.01235,1.07221,0.76885,5.89129,111.704,1.40086,1.36713,1.38415,1.06428,4.30381,9.4561,3.80277,14.59553,8.715,12.97122,3.61769,32.1262,8.0579,19.57871,265.634,0.76859,1.05087,1.24409,0.71609,1.31242,1.00915,113.459
1.01289,1.07249,0.76675,5.88029,111.641,1.39866,1.36971,1.38748,1.064,4.30531,9.46087,3.79647,14.58907,8.689,12.83464,3.60976,32.1959,8.07739,19.57604,265.567,0.76757,1.05142,1.24486,0.71675,1.31723,1.01279,113.145
1.01401,1.07374,0.76712,5.88376,112.157,1.39765,1.37143,1.39077,1.06701,4.29763,9.47446,3.79651,14.52498,8.723,12.87086,3.59873,32.1569,8.09168,19.57616,265.389,0.76893,1.05464,1.24353,0.71565,1.31964,1.01193,112.982
1.01386,1.07106,0.76717,5.89397,112.121,1.40025,1.37045,1.38975,1.0668,4.29768,9.47365,3.77894,14.52607,8.725,12.86687,3.57806,32.1749,8.10689,19.56814,264.939,0.77018,1.05573,1.24419,0.71604,1.31875,1.01171,113.479
1.00993,1.06784,0.76817,5.89717,111.953,1.40023,1.37475,1.38844,1.06668,4.29698,9.47356,3.78135,14.51291,8.777,12.89613,3.58048,32.1659,8.13757,19.59561,266.055,0.76752,1.05525,1.2434,0.71874,1.31639,1.01038,113.3
1.01123,1.06715,0.7685,5.90504,112.142,1.39865,1.37269,1.38823,1.06702,4.30715,9.47216,3.79248,14.54444,8.754,12.87963,3.5863,32.2045,8.13842,19.59916,266.145,0.76964,1.05657,1.24475,0.71869,1.31579,1.01085,113.18
1.01087,1.06768,0.76893,5.90361,112.011,1.39892,1.37104,1.38605,1.06587,4.30108,9.47545,3.77789,14.53851,8.731,12.90198,3.57912,32.2222,8.13762,19.61213,266.197,0.76917,1.05466,1.24749,0.72113,1.31394,1.00987,113.262
1.01177,1.06894,0.7694,5.9262,111.867,1.39506,1.36868,1.38491,1.06571,4.30318,9.48112,3.77669,14.49349,8.745,12.96547,3.56689,32.2019,8.13867,19.55333,265.667,0.7729,1.05794,1.25032,0.72031,1.31426,1.01064,113.208
