AUDCAD,AUDNZD,CADCHF,CADHKD,CHFJPY,CHFSGD,EURAUD,EURCAD,EURCHF,EURPLN,EURSEK,EURTRY,HKDJPY,ZARJPY,USDZAR,USDTRY,USDTHB,USDNOK,USDMXN,USDHUF,AUDUSD,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF,USDJPY
0.98753,1.03919,0.75086,5.92146,104.972,1.3851,1.4791,1.46093,1.09703,4.36248,9.55888,3.30141,13.34102,7.042,14.61875,2.95739,32.6468,8.15028,19.18782,266.992,0.75397,1.11533,1.31471,0.72542,1.30989,0.9836,103.263
0.98804,1.03646,0.75212,5.91518,104.942,1.38267,1.47908,1.46163,1.09945,4.36106,9.55789,3.29916,13.38887,7.058,14.71066,2.9561,32.6702,8.14222,19.16241,265.943,0.75377,1.11499,1.32537,0.72715,1.31093,0.98606,103.49
0.98706,1.03734,0.75017,5.90567,105.407,1.38387,1.48224,1.46316,1.09778,4.36805,9.55445,3.30334,13.31378,7.071,14.65857,2.96256,32.6468,8.17258,19.1639,265.498,0.75157,1.11408,1.32532,0.72443,1.31339,0.98535,103.872
0.99005,1.03668,0.74696,5.91737,105.473,1.38725,1.48228,1.46768,1.09644,4.36157,9.58116,3.32058,13.3019,7.075,14.57747,2.96232,32.6715,8.16493,19.12452,264.652,0.75537,1.11976,1.32755,0.72855,1.31077,0.97915,103.285
0.98928,1.03645,0.74715,5.92003,105.32,1.38657,1.4826,1.46685,1.0973,4.35708,9.57136,3.31479,13.30891,7.084,14.57927,2.95749,32.6642,8.16582,19.10046,264.378,0.75514,1.11962,1.32675,0.72795,1.31018,0.98002,103.24
0.98861,1.03655,0.74792,5.9213,105.364,1.38766,1.48393,1.46722,1.09753,4.35848,9.58255,3.31662,13.31917,7.154,14.58867,2.96073,32.6562,8.16396,19.1013,264.477,0.75474,1.1201,1.32734,0.72799,1.30992,0.97982,103.249
0.98904,1.03705,0.74826,5.92443,105.471,1.3855,1.48232,1.46626,1.09727,4.35977,9.57877,3.3199,13.35808,7.178,14.62127,2.9637,32.6462,8.17817,19.05631,264.577,0.75553,1.12007,1.32799,0.72848,1.3091,0.97962,103.327
0.98855,1.0351,0.74788,5.91634,105.666,1.38671,1.48259,1.46581,1.09641,4.37837,9.60146,3.31231,13.33686,7.164,14.45181,2.96193,32.6668,8.17308,19.10416,263.381,0.75419,1.11828,1.32664,0.72853,1.31079,0.98042,103.609
0.98727,1.03417,0.75182,5.95467,105.643,1.38493,1.47809,1.45944,1.0974,4.37035,9.5818,3.30802,13.40098,7.159,14.46947,2.95166,32.6792,8.18875,19.11531,263.432,0.75818,1.12079,1.33299,0.73305,1.3022,0.97911,103.448
0.98277,1.03759,0.75446,5.96896,106.04,1.38621,1.47526,1.45002,1.09407,4.36335,9.58046,3.29588,13.41386,7.168,14.46596,2.95244,32.6635,8.17888,19.15966,264.552,0.75659,1.11627,1.33068,0.72909,1.29901,0.98011,103.943
0.98266,1.03925,0.75323,5.96586,106.129,1.38534,1.47372,1.44845,1.09397,4.35387,9.56911,3.28749,13.39687,7.179,14.47247,2.94787,32.6425,8.19052,19.17545,264.822,0.75671,1.11559,1.32934,0.72769,1.29811,0.9794,104.072
0.98326,1.03725,0.75451,5.97159,106.031,1.3872,1.47319,1.44872,1.09326,4.36138,9.56873,3.2929,13.35391,7.193,14.44022,2.95066,32.6018,8.1888,19.17796,264.706,0.7573,1.11576,1.32979,0.73001,1.29844,0.97979,103.901
0.9848,1.03617,0.75531,5.98447,105.817,1.38695,1.46998,1.4478,1.09372,4.35845,9.56639,3.29284,13.32683,7.179,14.39419,2.9464,32.6068,8.22734,19.14856,264.908,0.76008,1.11745,1.33253,0.73346,1.29567,0.97873,103.578
0.98121,1.03698,0.7577,6.00487,105.632,1.3863,1.46947,1.44204,1.09283,4.34757,9.56754,3.29239,13.32787,7.165,14.36377,2.94747,32.6122,8.2175,19.1101,264.954,0.75992,1.11678,1.33662,0.7327,1.29129,0.97855,103.377
0.98118,1.03738,0.75748,5.99148,105.429,1.38378,1.4711,1.4436,1.09361,4.35397,9.54207,3.28856,13.32107,7.192,14.38317,2.94765,32.6568,8.242,19.28366,265.545,0.75818,1.11547,1.3323,0.7308,1.2942,0.98038,103.37
0.98084,1.03815,0.75793,5.99659,105.409,1.38395,1.46976,1.44182,1.09297,4.34007,9.54894,3.2853,13.3309,7.202,14.36247,2.94511,32.6018,8.24101,19.23116,264.809,0.75871,1.11529,1.33125,0.73073,1.29288,0.97999,103.311
0.97984,1.03769,0.75716,5.99547,105.526,1.38252,1.4692,1.44078,1.09228,4.33618,9.54295,3.27878,13.36158,7.271,14.37907,2.94383,32.5595,8.23382,19.23754,264.681,0.758,1.11467,1.3301,0.7304,1.29255,0.97988,103.407
0.98266,1.04076,0.75839,5.99741,105.668,1.38398,1.46602,1.44074,1.09283,4.33757,9.54316,3.28315,13.36737,7.26,14.38453,2.94559,32.5618,8.24298,19.22436,263.931,0.76012,1.11445,1.33066,0.73025,1.2928,0.98056,103.626
0.98497,1.04173,0.75858,6.00008,105.74,1.38425,1.4623,1.4405,1.0929,4.33816,9.54199,3.28468,13.33086,7.272,14.21428,2.94656,32.5518,8.20135,19.16993,264.136,0.76216,1.11465,1.33211,0.73159,1.29235,0.98046,103.683
0.98532,1.04074,0.75982,6.01187,105.471,1.38394,1.46114,1.43986,1.09419,4.33797,9.52365,3.28486,13.32388,7.286,14.23037,2.94211,32.5762,8.19306,19.12366,264.58,0.76393,1.11637,1.33386,0.73398,1.28986,0.98016,103.39
0.98423,1.03842,0.7577,6.00264,105.568,1.38515,1.46457,1.44154,1.09242,4.34129,9.52901,3.28425,13.16987,7.245,14.03937,2.94252,32.5972,8.2153,19.0702,264.285,0.76189,1.11594,1.33461,0.73361,1.29181,0.97891,103.351
0.98545,1.03544,0.75643,6.03882,105.143,1.38658,1.46457,1.44341,1.092,4.33787,9.52876,3.28833,13.1549,7.27,13.96709,2.92474,32.5452,8.20292,19.05227,264.209,0.76742,1.12406,1.34218,0.74111,1.28415,0.97147,102.151
0.98719,1.036,0.75392,6.03618,105.207,1.38724,1.46384,1.44549,1.09117,4.32947,9.51846,3.28499,13.07991,7.231,13.97397,2.92044,32.5018,8.18523,19.02136,265.622,0.7686,1.1255,1.34368,0.74154,1.28433,0.96949,102.011
0.98599,1.0356,0.75464,6.03218,104.554,1.38713,1.46559,1.44524,1.09077,4.33157,9.53516,3.28643,13.07708,7.246,13.93557,2.92252,32.5402,8.19432,19.03756,265.351,0.76705,1.12432,1.34106,0.74061,1.28548,0.97013,101.442
0.98553,1.03248,0.75419,6.03608,104.677,1.3901,1.4664,1.44537,1.0902,4.33148,9.53639,3.28783,13.10029,7.235,14.04636,2.92124,32.5765,8.19615,19.06926,265.662,0.76724,1.12519,1.3411,0.74298,1.28461,0.96889,101.43
0.98444,1.0282,0.75436,6.03417,104.798,1.38984,1.46701,1.44434,1.08966,4.32787,9.51864,3.29757,13.07828,7.241,13.99529,2.93337,32.5602,8.26636,19.05794,264.795,0.76607,1.12396,1.33887,0.74502,1.28511,0.96949,101.61
0.98674,1.0285,0.75454,6.04138,104.738,1.3883,1.46222,1.44303,1.08898,4.31907,9.49758,3.29275,13.12867,7.24,14.06967,2.92763,32.5762,8.23962,18.92275,265.214,0.76895,1.12451,1.33666,0.74757,1.28329,0.96838,101.434
0.98903,1.02988,0.75233,6.01258,104.924,1.38837,1.46458,1.44868,1.09005,4.31947,9.49009,3.30159,13.11391,7.238,14.00507,2.93886,32.6232,8.24107,18.92291,265.904,0.76685,1.12322,1.33198,0.74452,1.28978,0.97043,101.831
0.98809,1.02933,0.75198,6.01807,104.897,1.3868,1.46448,1.44799,1.09021,4.31508,9.48306,3.29732,13.10291,7.275,14.01357,2.93438,32.6357,8.25886,18.93676,266.185,0.76703,1.12389,1.3339,0.74479,1.28834,0.96976,101.738
0.98874,1.02873,0.75257,6.02384,104.871,1.38878,1.46428,1.448,1.08991,4.31704,9.48542,3.30441,13.0963,7.292,14.02097,2.93278,32.6112,8.26142,18.93793,266.269,0.76808,1.1248,1.33518,0.74651,1.28737,0.96896,101.629
0.98846,1.02951,0.75243,6.02469,104.868,1.39022,1.46468,1.44794,1.08962,4.31928,9.48625,3.30474,13.09086,7.238,13.95159,2.93401,32.6095,8.25674,18.94069,266.052,0.76789,1.12485,1.33474,0.7458,1.28726,0.96868,101.591
0.99327,1.03306,0.75325,6.0336,104.859,1.38942,1.4586,1.4489,1.09153,4.31248,9.49836,3.31603,13.10998,7.241,13.93797,2.93685,32.6118,8.27533,18.97581,266.495,0.77275,1.12726,1.3362,0.74793,1.28538,0.9683,101.545
0.99345,1.03629,0.74949,6.01376,105.209,1.39191,1.46738,1.45799,1.09287,4.31768,9.49638,3.32971,13.2079,7.235,14.14337,2.94013,32.6522,8.28459,19.00794,267.039,0.77045,1.1307,1.33323,0.74338,1.28952,0.96655,101.703
0.98809,1.03459,0.75311,6.00115,105.255,1.38645,1.47043,1.45312,1.09453,4.32357,9.51256,3.32586,13.2069,7.223,14.11359,2.95284,32.6312,8.29071,18.9961,266.858,0.76464,1.12449,1.32939,0.73899,1.29229,0.97334,102.458
0.98837,1.03259,0.75149,5.99622,105.37,1.38848,1.47263,1.45647,1.09487,4.32237,9.50436,3.32436,13.17991,7.177,14.12068,2.95013,32.6018,8.29743,18.99022,266.743,0.76414,1.12597,1.32911,0.73977,1.29361,0.9725,102.49
0.98877,1.03296,0.75191,6.00198,105.208,1.39016,1.47241,1.45611,1.09501,4.32347,9.50616,3.32752,13.1589,7.155,14.12573,2.95258,32.6318,8.29005,18.97545,266.796,0.76515,1.12677,1.33103,0.74065,1.2923,0.9718,102.25
0.98749,1.03306,0.75198,6.00357,105.069,1.39195,1.47517,1.45685,1.09564,4.32417,9.50685,3.33686,13.16988,7.115,14.22956,2.95859,32.5918,8.27495,18.99693,266.676,0.76438,1.12772,1.33251,0.73981,1.2919,0.97157,102.092
0.98547,1.03255,0.7518,5.99178,104.972,1.39113,1.48008,1.45876,1.09682,4.32564,9.51314,3.33515,13.27417,7.08,14.38387,2.95924,32.6318,8.25859,18.93327,266.502,0.76137,1.12701,1.32973,0.73729,1.29441,0.97322,102.169
0.98516,1.03175,0.74979,5.95867,105.508,1.39194,1.48365,1.46182,1.09625,4.33725,9.50343,3.33599,13.24598,7.11,14.43487,2.96936,32.6492,8.2189,18.7747,266.981,0.75709,1.12337,1.33012,0.73367,1.30132,0.97582,102.968
0.98466,1.03049,0.74944,5.95164,105.2,1.3906,1.48396,1.4614,1.09536,4.33457,9.53079,3.33364,13.2262,7.099,14.44246,2.97199,32.6402,8.20664,18.77126,265.452,0.75567,1.12148,1.32624,0.73322,1.30313,0.97669,102.757
0.98361,1.02955,0.74639,5.94268,105.198,1.39197,1.48942,1.466,1.09515,4.32307,9.53016,3.33368,13.22747,7.028,14.40117,2.96612,32.6002,8.21301,18.80716,265.188,0.75379,1.12343,1.32623,0.73178,1.30482,0.97464,102.532
0.98529,1.02749,0.74606,5.93809,105.273,1.39624,1.49099,1.46921,1.09633,4.3368,9.53406,3.33949,13.21791,7.01,14.43207,2.97215,32.6018,8.20522,18.79756,265.01,0.75436,1.12485,1.32678,0.73412,1.30615,0.97463,102.613
0.9841,1.02934,0.74674,5.93528,105.071,1.39343,1.49221,1.4687,1.09696,4.33387,9.53908,3.3435,13.16087,7.099,14.51987,2.97218,32.6018,8.20531,18.80786,264.873,0.75326,1.12414,1.32681,0.73169,1.30654,0.97583,102.54
0.98438,1.0288,0.74346,5.92057,104.812,1.39781,1.49569,1.47241,1.09483,4.34555,9.56766,3.35352,13.12687,7.148,14.52298,2.98346,32.5932,8.23337,18.82196,264.489,0.7514,1.12396,1.32737,0.73027,1.31005,0.97406,102.103
0.98579,1.02958,0.74281,5.91377,104.515,1.39687,1.49312,1.47212,1.09365,4.35093,9.55936,3.34788,13.13511,7.116,14.34785,2.9825,32.5532,8.17889,18.68903,263.835,0.7517,1.12251,1.32837,0.73,1.31148,0.97426,101.835
0.985,1.02904,0.74393,5.93232,104.759,1.39591,1.49108,1.46892,1.09293,4.35317,9.54566,3.34308,13.1259,7.128,14.2058,2.97508,32.5722,8.15144,18.62304,263.535,0.75344,1.12355,1.33201,0.73211,1.30742,0.9727,101.908
0.98634,1.02858,0.74502,5.9475,104.747,1.3938,1.48444,1.46497,1.09162,4.34547,9.51963,3.33064,13.08691,7.137,14.25917,2.9649,32.5802,8.15428,18.64996,263.615,0.75644,1.12347,1.33353,0.7351,1.30396,0.97166,101.843
0.98473,1.02753,0.7453,5.94615,104.421,1.39508,1.48738,1.46479,1.09183,4.34777,9.53376,3.33832,13.14108,7.088,14.29217,2.97268,32.5875,8.15014,18.65006,263.562,0.75491,1.12295,1.33239,0.73457,1.30445,0.97226,101.535
0.98439,1.02746,0.74462,5.94277,104.887,1.39798,1.48927,1.46613,1.09187,4.34817,9.53566,3.34165,13.11867,7.054,14.25246,2.97459,32.6062,8.13646,18.61968,263.521,0.75424,1.12336,1.33372,0.734,1.30517,0.97195,101.955
0.98554,1.02618,0.74259,5.92458,104.671,1.39806,1.49186,1.47046,1.09194,4.35068,9.52526,3.337,13.18686,7.114,14.42887,2.97112,32.6215,8.12928,18.66133,262.882,0.75283,1.12326,1.33009,0.73353,1.30918,0.97218,101.776
0.98774,1.02825,0.73912,5.90183,105.3,1.40284,1.49484,1.47664,1.09155,4.35258,9.54513,3.34857,13.17178,7.116,14.47577,2.98046,32.6162,8.1322,18.61746,262.178,0.7515,1.12346,1.32225,0.73078,1.31435,0.97157,102.316
0.98244,1.02795,0.7403,5.88687,104.761,1.40082,1.50661,1.48025,1.09592,4.35068,9.57078,3.35322,13.21878,7.138,14.38073,2.98445,32.5768,8.12602,18.61843,261.602,0.74561,1.12349,1.31985,0.72529,1.31759,0.97547,102.201
0.9829,1.02838,0.74062,5.88648,104.998,1.3971,1.50285,1.47805,1.09533,4.34987,9.56401,3.34372,13.24586,7.186,14.42546,2.97992,32.6065,8.13434,18.63824,261.532,0.74607,1.12184,1.31913,0.72502,1.31755,0.97627,102.544
0.98319,1.03049,0.74215,5.89282,105.182,1.39899,1.50176,1.47678,1.09613,4.35167,9.57166,3.34773,13.26691,7.175,14.40277,2.98398,32.6068,8.1358,18.64514,261.667,0.74692,1.12185,1.31679,0.7247,1.3164,0.97706,102.782
0.98357,1.03019,0.7427,5.89947,105.393,1.39793,1.5003,1.47592,1.09636,4.35138,9.56798,3.34631,13.26486,7.164,14.31216,2.98093,32.6268,8.14463,18.67642,261.444,0.74815,1.12256,1.31987,0.72618,1.3148,0.97665,102.943
0.98308,1.02767,0.74389,5.89977,105.21,1.39514,1.50068,1.47555,1.09784,4.34577,9.53876,3.34418,13.24907,7.132,14.32438,2.97944,32.6242,8.12437,18.58996,260.602,0.74784,1.12242,1.32131,0.72763,1.31469,0.97812,102.91
0.98468,1.02613,0.73905,5.8806,105.434,1.40006,1.50294,1.48014,1.09403,4.33779,9.53404,3.34733,13.20787,7.145,14.29997,2.98338,32.6312,8.13998,18.54465,259.895,0.74649,1.12208,1.31852,0.72738,1.31912,0.97497,102.806
0.98611,1.0255,0.73711,5.87958,105.373,1.40137,1.50546,1.48472,1.09454,4.33847,9.54896,3.34979,13.19891,7.13,14.30007,2.97639,32.6115,8.13114,18.55653,261.359,0.7475,1.12543,1.31919,0.72887,1.31928,0.97251,102.486
0.98498,1.02483,0.73729,5.87777,105.18,1.39904,1.50553,1.48396,1.0947,4.33247,9.53339,3.34712,13.20197,7.147,14.32378,2.97572,32.6237,8.14406,18.57954,261.106,0.74656,1.12487,1.32327,0.72805,1.31939,0.97323,102.407
0.9862,1.02756,0.73741,5.87756,105.237,1.40117,1.50426,1.48375,1.09427,4.33068,9.55566,3.35197,13.19298,7.214,14.33935,2.97964,32.6122,8.13926,18.56705,261.154,0.74731,1.1243,1.32564,0.72717,1.31976,0.9733,102.433
0.98559,1.0271,0.7369,5.87212,105.132,1.40281,1.50664,1.48516,1.09457,4.33278,9.56196,3.35429,13.19638,7.202,14.31699,2.98192,32.5985,8.14547,18.53379,261.103,0.74612,1.12427,1.32522,0.72643,1.32104,0.97358,102.362
0.9869,1.02865,0.73763,5.87278,104.988,1.40196,1.50329,1.48376,1.09545,4.33449,9.55422,3.34987,13.20067,7.137,14.18899,2.9803,32.6345,8.13595,18.45716,261.794,0.74719,1.12336,1.32104,0.72625,1.3209,0.97518,102.394
0.98604,1.0274,0.73668,5.87617,105.301,1.40388,1.50555,1.48469,1.09389,4.32148,9.55145,3.34766,13.17917,7.17,14.18707,2.97476,32.6382,8.14992,18.53693,261.532,0.74692,1.12467,1.32063,0.72689,1.32017,0.97262,102.423
0.98558,1.0272,0.73942,5.89848,105.142,1.40193,1.49983,1.47836,1.09327,4.32098,9.53452,3.34068,13.15727,7.176,14.24402,2.9699,32.6402,8.15097,18.59025,262.046,0.7495,1.12421,1.32161,0.72957,1.31509,0.97246,102.254
0.98848,1.02695,0.73771,5.89534,105.032,1.39999,1.49594,1.47932,1.09238,4.31928,9.53596,3.33367,13.14433,7.218,14.19623,2.96374,32.6545,8.15283,18.57932,262.242,0.75141,1.12426,1.32368,0.73131,1.31589,0.97159,102.081
0.98724,1.02637,0.73813,5.89388,104.952,1.40214,1.49843,1.47947,1.09225,4.32667,9.53626,3.33905,13.15219,7.175,14.20006,2.9702,32.6235,8.15121,18.57446,262.414,0.75003,1.12401,1.32255,0.73068,1.3163,0.97171,101.988
0.98876,1.02822,0.73873,5.89557,104.983,1.40157,1.49531,1.4787,1.09244,4.32657,9.53624,3.33662,13.14697,7.179,14.12227,2.96831,32.6118,8.19609,18.59749,262.206,0.75154,1.1239,1.32338,0.73087,1.31573,0.97203,102.053
0.98749,1.02663,0.73971,5.89573,104.786,1.40038,1.4964,1.47798,1.09345,4.32367,9.55186,3.3371,13.1666,7.09,14.22767,2.97027,32.6118,8.19408,18.57976,262.292,0.75057,1.12327,1.32064,0.73097,1.31579,0.97345,102.009
0.99109,1.02831,0.73858,5.86028,104.484,1.39812,1.49366,1.48045,1.09359,4.32147,9.55686,3.33435,13.18586,7.199,14.23853,2.98047,32.5968,8.21894,18.55698,263.205,0.74874,1.11848,1.31311,0.72805,1.32369,0.97771,102.162
0.98934,1.03017,0.74075,5.86938,104.487,1.39662,1.49093,1.47524,1.09299,4.31232,9.56166,3.3287,13.1779,7.215,14.16414,2.98137,32.5968,8.23988,18.5366,263.222,0.74863,1.11625,1.30746,0.72663,1.32163,0.97913,102.31
0.98853,1.02982,0.74055,5.86037,104.196,1.39321,1.49018,1.47389,1.09254,4.29811,9.55306,3.32238,13.17709,7.234,14.18716,2.9768,32.6068,8.23233,18.55006,263.21,0.74785,1.115,1.29959,0.7257,1.32185,0.97935,102.119
0.99064,1.03164,0.74254,5.87894,104.332,1.3944,1.48583,1.47207,1.09322,4.30708,9.55576,3.32344,13.15228,7.253,14.12626,2.97848,32.6068,8.23825,18.53896,263.098,0.7508,1.11569,1.30247,0.72765,1.31947,0.97987,102.24
0.99119,1.03187,0.74366,5.89288,104.231,1.39316,1.48261,1.4698,1.09316,4.30556,9.55416,3.32384,13.12677,7.244,14.07403,2.97599,32.6042,8.23233,18.5343,263.018,0.7531,1.11673,1.30375,0.72974,1.31622,0.97891,102.043
0.99179,1.03206,0.74551,5.89885,103.873,1.39088,1.47993,1.46796,1.09451,4.30639,9.56062,3.32135,13.11787,7.262,14.02667,2.97461,32.5672,8.22992,18.54371,264.214,0.75428,1.11641,1.30474,0.73078,1.31494,0.98037,101.845
0.9945,1.03221,0.7445,5.88868,103.757,1.38947,1.47937,1.47139,1.09558,4.29248,9.57054,3.32801,13.11338,7.269,14.03657,2.97884,32.5868,8.24731,18.53806,264.185,0.75501,1.11704,1.30745,0.73139,1.31725,0.98079,101.774
0.99641,1.03291,0.7423,5.87637,103.807,1.38818,1.48035,1.47527,1.09526,4.30084,9.56626,3.32903,13.13486,7.266,13.99426,2.97816,32.5962,8.2498,18.56502,263.207,0.75496,1.11767,1.30482,0.73082,1.31996,0.97994,101.735
0.99449,1.03262,0.74211,5.87387,103.995,1.38806,1.4828,1.47507,1.09505,4.29708,9.56936,3.3225,13.1309,7.311,13.98947,2.97379,32.5922,8.24502,18.57216,263.089,0.75336,1.11736,1.30271,0.72906,1.32021,0.98004,101.913
0.99469,1.03151,0.74249,5.87368,103.884,1.38962,1.48296,1.47525,1.09549,4.29395,9.5675,3.32599,13.11891,7.342,13.99036,2.97668,32.5952,8.24696,18.57112,262.922,0.7533,1.1172,1.30348,0.73019,1.32051,0.98056,101.87
0.99604,1.03005,0.74256,5.87614,103.823,1.39002,1.48065,1.47485,1.09531,4.29416,9.56893,3.32674,13.11587,7.318,13.90807,2.97688,32.5918,8.30782,18.58847,262.559,0.75457,1.11738,1.30396,0.73246,1.31996,0.98021,101.774
0.99759,1.02827,0.73946,5.86978,104.121,1.3941,1.48167,1.47826,1.09325,4.29981,9.57216,3.33287,13.12978,7.298,13.86365,2.97842,32.5968,8.30259,18.56051,263.562,0.75505,1.11882,1.30107,0.7342,1.32131,0.97713,101.746
0.99837,1.0273,0.73999,5.86198,104.02,1.39038,1.48095,1.47881,1.09441,4.29418,9.57686,3.32678,13.10491,7.308,13.88167,2.97566,32.5982,8.3075,18.64852,264.292,0.75469,1.11779,1.29593,0.73458,1.32302,0.97909,101.849
0.99802,1.0314,0.73952,5.85964,103.857,1.3916,1.48033,1.47761,1.09288,4.30065,9.5882,3.32727,13.11091,7.359,13.90157,2.97975,32.5568,8.31753,18.63499,263.462,0.75408,1.11644,1.29802,0.73107,1.32353,0.9789,101.672
0.99629,1.03261,0.74216,5.87707,103.869,1.38854,1.47562,1.47047,1.09174,4.29981,9.58526,3.31788,13.1142,7.407,13.90007,2.97612,32.5765,8.30851,18.63986,264.599,0.75537,1.11502,1.29874,0.73133,1.31889,0.97906,101.696
0.99523,1.03141,0.74266,5.88488,103.931,1.3908,1.4768,1.46986,1.09178,4.30008,9.58126,3.32028,13.22878,7.312,13.92268,2.97639,32.5468,8.30982,18.641,264.249,0.75515,1.11531,1.29972,0.73208,1.31791,0.97886,101.734
0.99504,1.03484,0.74316,5.87683,104.619,1.39114,1.47592,1.46872,1.09163,4.29788,9.58299,3.32196,13.12888,7.342,13.73449,2.9841,32.5365,8.28761,18.67529,264.462,0.75406,1.11306,1.2964,0.72858,1.31958,0.98076,102.602
0.99911,1.03688,0.74203,5.89042,104.237,1.39298,1.46865,1.46758,1.08907,4.30234,9.59166,3.3186,12.98451,7.362,13.7587,2.97629,32.5068,8.29294,18.65382,264.272,0.75901,1.11486,1.29723,0.73192,1.31641,0.97687,101.825
0.99804,1.03432,0.74111,5.88718,103.167,1.39134,1.47119,1.46847,1.0884,4.29396,9.58015,3.32049,12.9849,7.382,13.70522,2.97802,32.5102,8.26863,18.66453,264.424,0.7577,1.11486,1.29873,0.73249,1.3172,0.97625,100.708
1.00031,1.0364,0.74007,5.87808,103.145,1.39079,1.47166,1.47223,1.08969,4.29848,9.58228,3.3213,12.93091,7.395,13.56028,2.97572,32.4468,8.28378,18.63124,264.824,0.75822,1.11592,1.29771,0.73154,1.31934,0.9765,100.719
0.99834,1.03684,0.74253,5.91768,102.988,1.38837,1.46702,1.46541,1.08942,4.28537,9.56906,3.30163,12.91287,7.5,13.55467,2.94953,32.5052,8.29188,18.66722,264.293,0.76202,1.1187,1.3028,0.73554,1.30996,0.97354,100.323
0.99899,1.03738,0.74399,5.9305,102.93,1.38917,1.46544,1.46405,1.08941,4.28748,9.57318,3.30824,12.9259,7.454,13.54447,2.9531,32.4918,8.29691,18.68155,264.193,0.76409,1.11981,1.3039,0.73646,1.30744,0.97283,100.144
0.99788,1.04171,0.74456,5.93437,103.033,1.39061,1.46642,1.46357,1.08989,4.28827,9.5739,3.31212,12.99499,7.421,13.43373,2.95549,32.4782,8.32843,18.64414,264.315,0.76372,1.12007,1.3053,0.73303,1.30668,0.97301,100.266
0.99868,1.04522,0.74375,5.94877,103.948,1.39622,1.46649,1.46475,1.08956,4.28437,9.56775,3.31382,12.96486,7.371,13.47874,2.94794,32.4945,8.32146,18.63013,264.714,0.76614,1.12365,1.30811,0.73296,1.30362,0.96964,100.8
0.9979,1.04563,0.74328,5.9611,103.986,1.39902,1.46574,1.46283,1.08751,4.28137,9.58266,3.3105,12.9963,7.407,13.57547,2.94213,32.5112,8.33629,18.63777,265.362,0.7672,1.12463,1.30743,0.73365,1.30075,0.96695,100.564
0.99796,1.04525,0.74106,5.93937,104.176,1.40124,1.46846,1.46568,1.08633,4.27758,9.579,3.30435,12.9889,7.396,13.62797,2.94158,32.5352,8.32706,18.61311,266.022,0.76446,1.12275,1.30837,0.73128,1.30546,0.96755,100.805
0.99656,1.04473,0.74235,5.94457,103.99,1.39697,1.46583,1.46157,1.08584,4.27477,9.57816,3.29588,13.02391,7.43,13.62761,2.93943,32.5018,8.31047,18.58546,265.427,0.76411,1.1208,1.30746,0.73113,1.30412,0.96876,100.745
0.99809,1.04845,0.74201,5.93575,104.195,1.39996,1.46664,1.464,1.08646,4.27717,9.58034,3.29766,13.0349,7.406,13.65544,2.94225,32.4952,8.31391,18.59446,265.515,0.76401,1.12067,1.30651,0.72862,1.30639,0.96944,101.02
0.99714,1.049,0.74239,5.93338,104.183,1.39928,1.46743,1.4634,1.08649,4.27936,9.57956,3.2978,13.01727,7.383,13.57953,2.94496,32.5005,8.30418,18.63093,265.239,0.76301,1.11976,1.30417,0.72729,1.30689,0.97033,101.102
0.99667,1.05045,0.74167,5.92748,104.036,1.40056,1.47043,1.46565,1.08714,4.29288,9.57952,3.309,12.99727,7.321,13.60717,2.95321,32.5118,8.30802,18.66006,265.969,0.76183,1.1203,1.3004,0.72517,1.3083,0.97039,100.966
1.00254,1.05154,0.73923,5.90287,103.79,1.39782,1.46983,1.47384,1.08958,4.28698,9.59196,3.30833,13.01837,7.332,13.66911,2.94891,32.5468,8.29547,18.73876,266.389,0.76311,1.12175,1.29533,0.72559,1.31389,0.97132,100.819
1.00319,1.05387,0.73707,5.89317,104.104,1.40015,1.47305,1.4779,1.08942,4.29647,9.58459,3.31564,13.02191,7.363,13.70897,2.95164,32.5668,8.26008,18.75852,266.552,0.7624,1.12316,1.2968,0.72337,1.31587,0.96996,100.985
1.00129,1.05062,0.7361,5.88987,104.086,1.40051,1.4735,1.47746,1.08841,4.2917,9.58116,3.3576,12.99387,7.354,13.73365,2.99153,32.6157,8.26367,18.76816,266.172,0.76125,1.12294,1.29615,0.72409,1.31567,0.96914,100.943
1.00286,1.05249,0.7369,5.89463,103.941,1.40055,1.4733,1.47775,1.0891,4.30353,9.58698,3.35738,13.02918,7.372,13.71336,2.98809,32.6432,8.25912,18.77566,266.322,0.76234,1.12326,1.29812,0.7242,1.31562,0.96957,100.788
1.00259,1.05257,0.73676,5.88938,104.163,1.40308,1.47435,1.47837,1.08931,4.30197,9.58311,3.3585,12.9712,7.33,13.67229,2.99052,32.6318,8.28848,18.74204,266.442,0.76148,1.12283,1.2983,0.72337,1.31667,0.97014,101.063
1.00384,1.05231,0.73363,5.87778,103.924,1.40641,1.47699,1.48283,1.08794,4.30622,9.59516,3.3553,12.96108,7.316,13.62968,2.98465,32.6962,8.26233,18.80909,266.775,0.76093,1.124,1.29331,0.72303,1.31925,0.96792,100.601
1.0054,1.05196,0.73568,5.89197,103.812,1.40366,1.47401,1.48216,1.09049,4.29772,9.6029,3.3519,12.93748,7.305,13.68107,2.97547,32.7762,8.2821,18.89759,266.83,0.76407,1.12632,1.29434,0.72622,1.31596,0.96819,100.518
